TILEID,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,NEXP,EXPTIME,TILERA,TILEDEC,EFFTIME_ETC,EFFTIME_SPEC,EFFTIME_GFA,GOALTIME,OBSSTATUS,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GOALTYPE,MINTFRAC,LASTNIGHT
21190,main,bright,bright,mainbright,2,2084.7,202.458,46.977,180.9,326.1,0.0,180.0,obsend,324.5,380.0,326.1,124.0,bright,0.85,20210522
1427,main,dark,dark,maindark,1,1782.7,266.716,19.618,1005.2,1133.8,0.0,1000.0,obsend,1095.0,1133.8,1041.6,709.1,dark,0.85,20210522
20766,main,bright,bright,mainbright,1,794.0,231.222,39.782,182.7,273.1,0.0,180.0,obsend,273.0,318.8,273.1,149.5,bright,0.85,20210522
20385,main,bright,bright,mainbright,2,1874.7,254.225,17.277,181.2,327.0,0.0,180.0,obsend,330.4,407.0,327.0,149.7,bright,0.85,20210523
20847,main,bright,bright,mainbright,1,1266.9,312.354,3.688,168.7,213.5,0.0,180.0,obsend,212.2,275.2,213.5,68.4,bright,0.85,20210523
20882,main,bright,bright,mainbright,1,1221.7,272.225,34.176,181.5,248.0,0.0,180.0,obsend,243.9,281.6,248.0,163.4,bright,0.85,20210523
20393,main,bright,bright,mainbright,1,1124.1,260.268,16.844,182.1,305.6,0.0,180.0,obsend,310.7,384.1,305.6,159.3,bright,0.85,20210523
20836,main,bright,bright,mainbright,1,494.3,311.72,-3.033,184.7,168.5,0.0,180.0,obsend,161.0,171.6,168.5,130.0,bright,0.85,20210523
20254,main,bright,bright,mainbright,1,1261.0,244.064,29.193,182.5,316.1,0.0,180.0,obsend,315.2,375.3,316.1,215.8,bright,0.85,20210523
20253,main,bright,bright,mainbright,2,1879.9,247.413,27.542,181.4,318.0,0.0,180.0,obsend,316.4,376.7,318.0,177.5,bright,0.85,20210523
20424,main,bright,bright,mainbright,1,823.1,263.475,18.268,182.3,283.8,0.0,180.0,obsend,286.4,352.8,283.8,180.4,bright,0.85,20210523
20428,main,bright,bright,mainbright,1,739.6,263.837,21.588,181.8,288.7,0.0,180.0,obsend,291.2,357.4,288.7,200.9,bright,0.85,20210523
20915,main,bright,bright,mainbright,1,644.3,267.578,26.246,181.8,265.8,0.0,180.0,obsend,265.3,319.1,265.8,211.9,bright,0.85,20210523
20909,main,bright,bright,mainbright,1,663.6,268.03,29.569,180.4,261.3,0.0,180.0,obsend,259.1,308.1,261.3,195.7,bright,0.85,20210523
20738,main,bright,bright,mainbright,1,917.0,239.649,33.976,180.9,300.4,0.0,180.0,obsend,302.1,365.8,300.4,184.6,bright,0.85,20210523
2162,main,dark,dark,maindark,2,1480.8,210.224,34.737,966.8,1010.8,0.0,1000.0,obsend,1002.9,1010.8,983.2,871.7,dark,0.85,20210528
1774,main,dark,dark,maindark,1,1160.3,222.786,41.722,1010.2,1088.0,0.0,1000.0,obsend,1044.8,1088.0,1039.4,1293.3,dark,0.85,20210528
21173,main,bright,bright,mainbright,2,1443.3,190.022,34.079,366.2,407.1,0.0,180.0,obsend,390.7,414.1,407.1,320.6,bright,0.85,20210528
1578,main,dark,dark,maindark,3,2891.7,184.543,-6.337,985.3,1089.7,0.0,1000.0,obsend,1103.9,1089.7,1107.3,846.6,dark,0.85,20210528
1007,main,dark,dark,maindark,2,1246.9,225.0,35.264,0.0,1063.8,0.0,1000.0,obsend,993.6,1063.8,984.3,932.3,dark,0.85,20210528
1646,main,dark,dark,maindark,1,1102.0,198.758,55.89,1014.1,1084.0,0.0,1000.0,obsend,1112.2,1084.0,1052.9,1081.5,dark,0.85,20210528
80977,special,dark,dark,specialdark,4,5187.0,198.0,-3.0,2707.8,2828.2,0.0,1000.0,obsend,2881.5,2828.2,2865.7,2464.0,dark,0.85,20210529
400,sv3,bright,bright,sv3bright,1,939.0,252.442,34.39,223.2,327.3,0.0,220.0,obsend,329.0,374.3,327.3,162.4,bright,0.9,20210529
506,sv3,backup,backup,sv3backup,1,345.5,194.75,24.82,61.3,76.8,0.0,30.0,obsend,81.4,86.9,85.9,34.2,backup,0.9,20210529
504,sv3,bright,bright,sv3bright,1,384.3,194.619,24.683,231.5,268.9,0.0,220.0,obsend,269.2,268.8,268.9,176.4,bright,0.9,20210529
427,sv3,bright,bright,sv3bright,1,638.1,269.538,65.929,222.9,308.3,0.0,220.0,obsend,311.6,352.8,308.3,151.9,bright,0.9,20210529
238,sv3,bright,bright,sv3bright,1,963.5,216.327,-0.717,222.9,303.8,0.0,220.0,obsend,301.3,337.9,303.8,173.5,bright,0.9,20210529
596,sv3,backup,backup,sv3backup,1,142.2,236.1,43.57,68.5,80.8,0.0,30.0,obsend,76.4,82.4,80.2,43.8,backup,0.9,20210529
595,sv3,bright,bright,sv3bright,1,1009.5,236.225,43.371,225.0,341.5,0.0,220.0,obsend,345.2,394.2,341.5,158.8,bright,0.9,20210529
565,sv3,bright,bright,sv3bright,1,523.6,269.926,62.441,222.7,303.6,0.0,220.0,obsend,306.3,348.6,303.6,178.7,bright,0.9,20210529
402,sv3,backup,backup,sv3backup,1,345.6,252.362,34.538,61.2,78.3,0.0,30.0,obsend,97.6,110.1,99.9,36.1,backup,0.9,20210529
184,sv3,bright,bright,sv3bright,1,389.1,215.546,52.383,226.9,252.0,0.0,220.0,obsend,248.9,267.6,252.0,186.5,bright,0.9,20210529
373,sv3,bright,bright,sv3bright,1,1117.0,245.832,43.335,224.0,341.2,0.0,220.0,obsend,343.6,388.4,341.2,157.9,bright,0.9,20210529
265,sv3,bright,bright,sv3bright,2,2180.0,219.819,-0.718,222.2,350.9,0.0,220.0,obsend,348.0,394.0,350.9,136.5,bright,0.9,20210529
346,sv3,bright,bright,sv3bright,1,1146.0,241.016,43.333,220.6,345.7,0.0,220.0,obsend,348.3,394.1,345.7,157.3,bright,0.9,20210529
49,sv3,bright,bright,sv3bright,1,1050.9,179.691,-0.078,222.5,285.4,0.0,220.0,obsend,277.4,277.9,285.4,173.2,bright,0.9,20210529
76,sv3,bright,bright,sv3bright,1,761.3,183.186,-0.083,225.2,284.0,0.0,220.0,obsend,282.0,283.8,284.0,184.8,bright,0.9,20210529
1212,main,dark,dark,maindark,2,2438.1,236.45,5.083,1002.0,1177.4,0.0,1000.0,obsend,1117.6,1177.4,1131.6,867.4,dark,0.85,20210530
1590,main,dark,dark,maindark,2,1880.6,195.544,-2.173,1005.8,1068.2,0.0,1000.0,obsend,1129.5,1068.2,1131.6,953.2,dark,0.85,20210530
1256,main,dark,dark,maindark,1,1216.0,233.191,5.869,1011.5,944.5,0.0,1000.0,obsend,950.3,944.5,948.4,1041.7,dark,0.85,20210530
1096,main,dark,dark,maindark,2,1948.1,229.546,-0.056,1007.3,965.7,0.0,1000.0,obsend,994.9,965.7,989.0,775.7,dark,0.85,20210530
20433,main,bright,bright,mainbright,1,1614.6,256.4,5.273,181.6,282.3,0.0,180.0,obsend,279.9,311.6,282.3,109.2,bright,0.85,20210530
20884,main,bright,bright,mainbright,1,465.1,272.91,37.468,182.5,232.2,0.0,180.0,obsend,227.1,245.3,232.2,162.4,bright,0.85,20210530
20422,main,bright,bright,mainbright,1,1423.0,260.575,20.177,181.9,279.3,0.0,180.0,obsend,273.4,295.7,279.3,131.3,bright,0.85,20210530
1089,main,dark,dark,maindark,2,2238.5,213.415,-7.603,1005.5,1018.7,0.0,1000.0,obsend,1075.1,1018.7,1088.1,899.8,dark,0.85,20210530
20504,main,bright,bright,mainbright,1,614.9,294.344,65.737,184.6,264.8,0.0,180.0,obsend,263.3,298.3,264.8,118.1,bright,0.85,20210530
1085,main,dark,dark,maindark,2,2126.9,220.812,-2.77,1002.3,1127.8,0.0,1000.0,obsend,1171.8,1127.8,1149.6,1053.1,dark,0.85,20210530
20887,main,bright,bright,mainbright,1,661.3,268.507,32.935,185.0,236.9,0.0,180.0,obsend,231.6,249.7,236.9,143.2,bright,0.85,20210530
20916,main,bright,bright,mainbright,1,820.6,264.186,24.91,181.9,246.5,0.0,180.0,obsend,242.2,261.0,246.5,130.5,bright,0.85,20210530
1930,main,dark,dark,maindark,2,2757.5,267.139,22.932,1004.0,1513.7,0.0,1000.0,obsend,1345.5,1513.7,1329.7,821.7,dark,0.85,20210530
20502,main,bright,bright,mainbright,2,835.3,287.393,70.858,167.9,218.9,0.0,180.0,obsend,211.2,250.2,218.9,95.9,bright,0.85,20210531
20584,main,bright,bright,mainbright,1,613.6,196.785,-5.273,183.2,222.5,0.0,180.0,obsend,214.7,228.1,222.5,117.0,bright,0.85,20210531
1224,main,dark,dark,maindark,1,801.9,231.415,8.934,1013.6,948.8,0.0,1000.0,obsend,951.3,948.8,899.6,860.8,dark,0.85,20210531
1213,main,dark,dark,maindark,1,852.7,239.015,7.236,1015.1,984.6,0.0,1000.0,obsend,961.9,984.6,927.5,913.3,dark,0.85,20210531
1210,main,dark,dark,maindark,1,788.8,235.51,8.287,1021.8,934.0,0.0,1000.0,obsend,936.8,934.0,893.8,924.4,dark,0.85,20210531
1091,main,dark,dark,maindark,1,874.8,219.555,0.323,1018.8,1021.5,0.0,1000.0,obsend,1024.7,1021.5,967.3,923.1,dark,0.85,20210531
20592,main,bright,bright,mainbright,1,609.0,202.162,-3.094,184.1,247.1,0.0,180.0,obsend,245.4,242.9,247.1,139.5,bright,0.85,20210531
1084,main,dark,dark,maindark,1,935.6,217.503,-2.31,1012.3,1031.6,0.0,1000.0,obsend,1018.9,1031.6,962.5,974.4,dark,0.85,20210531
20110,main,bright,bright,mainbright,1,517.9,207.529,-0.918,185.3,224.3,0.0,180.0,obsend,222.8,221.0,224.3,124.1,bright,0.85,20210531
1109,main,dark,dark,maindark,1,1223.8,206.758,-6.64,1004.4,1039.6,0.0,1000.0,obsend,1066.9,1039.6,1027.9,939.0,dark,0.85,20210531
1088,main,dark,dark,maindark,1,1319.1,210.873,-1.366,1006.6,1045.4,0.0,1000.0,obsend,1070.2,1045.4,1021.9,895.4,dark,0.85,20210531
1099,main,dark,dark,maindark,1,955.2,231.619,2.923,1017.2,973.5,0.0,1000.0,obsend,986.7,973.5,938.0,881.4,dark,0.85,20210531
20589,main,bright,bright,mainbright,1,534.4,198.852,-2.634,183.0,229.5,0.0,180.0,obsend,225.3,227.2,229.5,135.6,bright,0.85,20210531
20080,main,bright,bright,mainbright,1,353.1,218.757,-5.404,184.8,208.7,0.0,180.0,obsend,208.7,212.4,208.7,121.9,bright,0.85,20210531
1107,main,dark,dark,maindark,1,962.6,222.08,-5.859,1007.9,1022.1,0.0,1000.0,obsend,1008.6,1022.1,954.4,931.4,dark,0.85,20210531
1403,main,dark,dark,maindark,2,2013.1,245.336,5.166,940.2,1085.0,0.0,1000.0,obsend,1026.0,1085.0,1022.7,838.2,dark,0.85,20210531
1402,main,dark,dark,maindark,1,1289.0,250.514,5.774,1010.3,1325.3,0.0,1000.0,obsend,1186.2,1325.3,1129.8,957.7,dark,0.85,20210531
1888,main,dark,dark,maindark,1,1281.0,271.59,30.864,1005.8,1312.8,0.0,1000.0,obsend,1180.3,1312.8,1139.1,1013.8,dark,0.85,20210531
1430,main,dark,dark,maindark,2,1963.3,251.84,0.962,1004.4,1285.9,0.0,1000.0,obsend,1153.9,1285.9,1127.6,726.3,dark,0.85,20210531
1416,main,dark,dark,maindark,1,1059.7,244.751,9.225,1014.6,1169.2,0.0,1000.0,obsend,1095.9,1169.2,1052.5,1005.0,dark,0.85,20210531
1425,main,dark,dark,maindark,2,2137.8,263.123,14.947,1005.8,1420.1,0.0,1000.0,obsend,1284.2,1420.1,1257.6,775.3,dark,0.85,20210531
1207,main,dark,dark,maindark,1,961.6,230.7,12.402,1012.1,923.8,0.0,1000.0,obsend,948.4,923.8,913.5,929.7,dark,0.85,20210601
1411,main,dark,dark,maindark,1,1740.9,253.609,7.279,1004.8,1119.0,0.0,1000.0,obsend,1082.0,1119.0,1057.4,807.3,dark,0.85,20210601
2072,main,dark,dark,maindark,1,1383.7,279.463,49.549,966.1,1168.7,0.0,1000.0,obsend,1032.5,1168.7,1026.6,656.1,dark,0.85,20210601
1399,main,dark,dark,maindark,1,1220.1,250.784,9.101,1012.7,1007.6,0.0,1000.0,obsend,1011.7,1007.6,986.7,975.5,dark,0.85,20210601
20222,main,bright,bright,mainbright,1,370.9,238.131,22.122,187.2,201.6,0.0,180.0,obsend,199.3,201.3,201.6,128.9,bright,0.85,20210601
1915,main,dark,dark,maindark,1,1461.1,267.578,26.246,1006.9,1266.4,0.0,1000.0,obsend,1203.6,1266.4,1163.0,952.3,dark,0.85,20210601
1390,main,dark,dark,maindark,1,1421.1,250.952,12.435,1007.6,1106.8,0.0,1000.0,obsend,1082.6,1106.8,1066.5,934.4,dark,0.85,20210601
1424,main,dark,dark,maindark,1,1462.1,263.475,18.268,1007.3,1182.1,0.0,1000.0,obsend,1140.6,1182.1,1119.0,1003.2,dark,0.85,20210601
20117,main,bright,bright,mainbright,1,832.7,206.266,2.171,184.3,219.1,0.0,180.0,obsend,210.8,193.5,219.1,161.9,bright,0.85,20210602
1414,main,dark,dark,maindark,1,1505.4,256.634,8.751,1004.9,939.5,0.0,1000.0,obsend,971.6,939.5,937.8,773.9,dark,0.85,20210602
1415,main,dark,dark,maindark,1,1074.5,244.969,12.556,1014.3,863.2,0.0,1000.0,obsend,923.6,863.2,887.8,912.7,dark,0.85,20210602
20088,main,bright,bright,mainbright,1,480.7,210.873,-1.366,184.4,195.6,0.0,180.0,obsend,190.1,178.2,195.6,147.9,bright,0.85,20210602
1428,main,dark,dark,maindark,1,1364.5,263.837,21.588,1008.3,1034.1,0.0,1000.0,obsend,1026.3,1034.1,994.5,858.8,dark,0.85,20210602
1094,main,dark,dark,maindark,1,1501.3,226.262,-0.651,1005.1,827.5,0.0,1000.0,obsstart,917.8,827.5,909.5,1090.5,dark,0.85,20210602
1211,main,dark,dark,maindark,1,1116.1,238.09,10.446,1012.4,883.9,0.0,1000.0,obsend,941.9,883.9,916.8,996.5,dark,0.85,20210602
1082,main,dark,dark,maindark,1,1423.9,214.197,-1.841,1005.1,929.4,0.0,1000.0,obsend,1025.4,929.4,1012.5,1250.5,dark,0.85,20210602
1208,main,dark,dark,maindark,2,1599.8,233.888,11.217,1000.3,896.1,0.0,1000.0,obsend,933.6,896.1,934.6,976.8,dark,0.85,20210602
1206,main,dark,dark,maindark,1,1033.6,233.279,14.606,1005.7,885.2,0.0,1000.0,obsend,939.4,885.2,908.3,933.7,dark,0.85,20210602
1909,main,dark,dark,maindark,1,1247.5,268.03,29.569,1009.1,1110.8,0.0,1000.0,obsend,1085.7,1110.8,1049.1,920.1,dark,0.85,20210602
1220,main,dark,dark,maindark,1,1038.3,241.427,9.853,1007.5,898.0,0.0,1000.0,obsend,944.0,898.0,910.4,1040.6,dark,0.85,20210602
20119,main,bright,bright,mainbright,1,731.3,204.212,-0.459,183.1,213.2,0.0,180.0,obsend,205.4,190.9,213.2,153.4,bright,0.85,20210602
1386,main,dark,dark,maindark,1,1607.1,257.109,15.41,1006.0,999.7,0.0,1000.0,obsend,1001.7,999.7,969.4,784.1,dark,0.85,20210602
1401,main,dark,dark,maindark,1,1263.9,247.676,7.561,1010.3,901.8,0.0,1000.0,obsend,960.6,901.8,928.0,841.9,dark,0.85,20210602
21090,main,bright,bright,mainbright,1,1171.4,205.918,11.041,181.6,210.6,0.0,180.0,obsend,195.4,200.9,210.6,108.2,bright,0.85,20210602
20087,main,bright,bright,mainbright,1,392.9,212.944,1.252,189.5,199.0,0.0,180.0,obsend,193.9,181.6,199.0,162.7,bright,0.85,20210602
20108,main,bright,bright,mainbright,1,570.0,208.81,-4.001,186.5,204.0,0.0,180.0,obsend,197.4,182.0,204.0,152.1,bright,0.85,20210602
1199,main,dark,dark,maindark,1,970.5,231.252,24.435,1012.7,978.4,0.0,1000.0,obsend,997.5,978.4,943.3,803.7,dark,0.85,20210603
20104,main,bright,bright,mainbright,1,370.3,217.104,6.548,188.3,200.8,0.0,180.0,obsend,196.6,190.9,200.8,132.0,bright,0.85,20210603
20102,main,bright,bright,mainbright,1,512.7,229.838,5.986,184.9,200.9,0.0,180.0,obsend,195.8,189.6,200.9,116.8,bright,0.85,20210603
1102,main,dark,dark,maindark,2,2604.4,229.838,5.986,1578.3,1547.6,0.0,1000.0,obsend,1625.4,1547.6,1617.7,1529.2,dark,0.85,20210603
1198,main,dark,dark,maindark,1,1099.7,231.954,21.161,1015.8,971.7,0.0,1000.0,obsend,991.4,971.7,944.2,795.9,dark,0.85,20210603
20124,main,bright,bright,mainbright,1,412.1,214.987,3.954,184.5,210.3,0.0,180.0,obsend,208.1,204.3,210.3,117.9,bright,0.85,20210603
20130,main,bright,bright,mainbright,1,537.8,235.521,1.876,182.4,201.2,0.0,180.0,obsend,198.4,195.4,201.2,109.4,bright,0.85,20210603
1124,main,dark,dark,maindark,1,1588.0,214.987,3.954,1004.7,998.6,0.0,1000.0,obsend,1046.2,998.6,1024.4,908.3,dark,0.85,20210603
1120,main,dark,dark,maindark,4,4324.5,205.474,-3.549,2007.1,2142.3,0.0,1000.0,obsend,2227.5,2142.3,2212.9,1638.6,dark,0.85,20210603
1196,main,dark,dark,maindark,1,1248.6,229.288,18.945,1009.3,1034.6,0.0,1000.0,obsend,1071.9,1034.6,1022.6,827.3,dark,0.85,20210603
20118,main,bright,bright,mainbright,1,418.1,205.024,5.27,183.7,189.0,0.0,180.0,obsend,179.4,181.6,189.0,122.7,bright,0.85,20210603
1197,main,dark,dark,maindark,1,1159.5,230.004,15.678,1010.5,914.6,0.0,1000.0,obsend,964.0,914.6,934.1,873.2,dark,0.85,20210603
20120,main,bright,bright,mainbright,2,965.0,205.474,-3.549,369.7,428.4,0.0,180.0,obsend,420.7,414.8,428.4,248.2,bright,0.85,20210603
1105,main,dark,dark,maindark,3,3692.8,225.511,-6.262,2018.8,2128.1,0.0,1000.0,obsend,2139.4,2128.1,2079.9,1599.2,dark,0.85,20210603
1193,main,dark,dark,maindark,2,1373.0,228.544,22.209,1015.1,928.7,0.0,1000.0,obsend,966.9,928.7,933.5,907.1,dark,0.85,20210604
1205,main,dark,dark,maindark,1,842.9,232.623,17.883,1019.4,961.1,0.0,1000.0,obsend,996.5,961.1,945.2,1057.7,dark,0.85,20210604
1209,main,dark,dark,maindark,1,907.5,236.482,13.389,1009.9,938.3,0.0,1000.0,obsend,977.2,938.3,932.2,955.7,dark,0.85,20210604
1400,main,dark,dark,maindark,1,1022.3,247.922,10.889,1015.6,988.4,0.0,1000.0,obsend,1037.3,988.4,984.9,934.5,dark,0.85,20210604
1393,main,dark,dark,maindark,2,2518.9,260.268,16.844,2051.2,1563.9,0.0,1000.0,obsend,1531.2,1563.9,1471.8,1314.1,dark,0.85,20210604
1108,main,dark,dark,maindark,1,1380.7,208.81,-4.001,1009.9,932.7,0.0,1000.0,obsend,1016.8,932.7,999.6,1018.4,dark,0.85,20210604
1092,main,dark,dark,maindark,1,1155.4,222.861,-0.134,1008.0,938.3,0.0,1000.0,obsend,997.6,938.3,965.3,986.4,dark,0.85,20210604
1389,main,dark,dark,maindark,1,829.2,254.01,13.942,1015.2,865.2,0.0,1000.0,obsend,907.2,865.2,864.5,844.7,dark,0.85,20210604
1385,main,dark,dark,maindark,1,929.9,254.225,17.277,1012.5,944.6,0.0,1000.0,obsend,980.3,944.6,926.0,841.1,dark,0.85,20210604
1087,main,dark,dark,maindark,1,1285.2,212.944,1.252,1006.7,884.1,0.0,1000.0,obsend,968.9,884.1,953.5,1021.1,dark,0.85,20210604
20133,main,bright,bright,mainbright,1,358.3,202.958,2.634,187.3,201.9,0.0,180.0,obsend,196.3,191.9,201.9,138.1,bright,0.85,20210604
1398,main,dark,dark,maindark,1,910.7,253.806,10.611,1013.8,827.5,0.0,1000.0,obsstart,873.2,827.5,833.4,785.0,dark,0.85,20210604
20005,main,bright,bright,mainbright,1,500.6,200.905,0.0,184.0,194.9,0.0,180.0,obsend,184.8,187.5,194.9,110.6,bright,0.85,20210604
1251,main,dark,dark,maindark,1,877.6,241.607,13.186,1008.3,902.9,0.0,1000.0,obsend,946.1,902.9,903.0,961.3,dark,0.85,20210604
1223,main,dark,dark,maindark,1,989.6,228.242,10.094,1010.4,913.8,0.0,1000.0,obsend,979.5,913.8,943.6,1067.0,dark,0.85,20210604
1248,main,dark,dark,maindark,1,882.9,241.979,17.446,1021.3,884.5,0.0,1000.0,obsend,939.2,884.5,901.3,982.1,dark,0.85,20210604
1422,main,dark,dark,maindark,1,799.1,260.575,20.177,1018.8,944.1,0.0,1000.0,obsend,959.4,944.1,906.3,807.4,dark,0.85,20210604
1833,main,dark,dark,maindark,1,1375.1,313.737,0.65,972.4,1102.9,0.0,1000.0,obsend,999.4,1102.9,974.9,574.2,dark,0.85,20210604
1083,main,dark,dark,maindark,1,1265.3,212.124,-4.461,1009.0,937.3,0.0,1000.0,obsend,1017.1,937.3,994.2,1026.3,dark,0.85,20210604
1417,main,dark,dark,maindark,1,863.5,248.056,14.225,1016.9,909.5,0.0,1000.0,obsend,959.5,909.5,916.1,959.8,dark,0.85,20210604
1103,main,dark,dark,maindark,1,1395.9,218.295,3.429,1006.9,996.4,0.0,1000.0,obsend,1070.8,996.4,1049.0,1085.9,dark,0.85,20210604
21117,main,bright,bright,mainbright,1,342.1,203.772,8.368,188.8,201.8,0.0,180.0,obsend,197.8,192.1,201.8,143.1,bright,0.85,20210604
1086,main,dark,dark,maindark,3,2237.3,216.25,0.79,1172.4,1010.2,0.0,1000.0,obsend,1123.3,1010.2,1135.2,1057.1,dark,0.85,20210604
1095,main,dark,dark,maindark,2,2096.0,224.991,2.435,1009.5,997.7,0.0,1000.0,obsend,1052.6,997.7,1050.2,796.3,dark,0.85,20210605
21127,main,bright,bright,mainbright,1,447.6,199.648,3.093,183.4,164.5,0.0,180.0,obsend,151.2,156.2,164.5,127.0,bright,0.85,20210605
21128,main,bright,bright,mainbright,1,400.4,201.702,5.728,187.4,214.6,0.0,180.0,obsend,205.6,202.2,214.6,160.3,bright,0.85,20210605
20121,main,bright,bright,mainbright,1,410.7,207.113,7.918,182.3,218.1,0.0,180.0,obsend,212.2,203.1,218.1,154.4,bright,0.85,20210605
20252,main,bright,bright,mainbright,1,946.5,239.216,3.204,182.8,225.4,0.0,180.0,obsend,223.3,216.0,225.4,110.7,bright,0.85,20210605
1110,main,dark,dark,maindark,3,2889.2,207.529,-0.918,798.7,844.6,0.0,1000.0,obsstart,899.1,844.6,919.2,604.6,dark,0.85,20210605
21088,main,bright,bright,mainbright,1,356.6,202.544,11.479,188.9,211.5,0.0,180.0,obsend,205.3,200.9,211.5,161.7,bright,0.85,20210605
20105,main,bright,bright,mainbright,1,517.4,225.511,-6.262,184.7,214.0,0.0,180.0,obsend,209.6,204.3,214.0,133.7,bright,0.85,20210605
1407,main,dark,dark,maindark,1,1417.9,251.208,19.105,1009.0,1283.4,0.0,1000.0,obsend,1259.6,1283.4,1169.6,1044.9,dark,0.85,20210606
21089,main,bright,bright,mainbright,1,397.4,204.751,14.178,184.1,209.3,0.0,180.0,obsend,205.4,211.4,209.3,151.7,bright,0.85,20210606
20112,main,bright,bright,mainbright,1,337.7,208.342,4.812,184.2,213.1,0.0,180.0,obsend,211.1,215.9,213.1,160.7,bright,0.85,20210606
1423,main,dark,dark,maindark,1,838.3,260.868,23.503,1017.1,1097.3,0.0,1000.0,obsend,1063.3,1097.3,975.1,933.4,dark,0.85,20210606
20079,main,bright,bright,mainbright,1,539.5,324.109,20.054,182.4,201.9,0.0,180.0,obsend,202.0,218.4,201.9,86.1,bright,0.85,20210606
1910,main,dark,dark,maindark,1,884.8,264.535,28.233,1017.5,1104.8,0.0,1000.0,obsend,1078.8,1104.8,993.2,948.6,dark,0.85,20210606
20111,main,bright,bright,mainbright,1,535.7,209.583,1.713,186.2,200.8,0.0,180.0,obsend,190.4,208.5,200.8,138.9,bright,0.85,20210606
1418,main,dark,dark,maindark,1,1095.9,245.062,15.892,1008.1,1063.7,0.0,1000.0,obsend,1058.9,1063.7,993.8,902.9,dark,0.85,20210606
1394,main,dark,dark,maindark,1,961.0,254.375,20.612,1015.7,1113.0,0.0,1000.0,obsend,1100.8,1113.0,1015.8,930.3,dark,0.85,20210606
1242,main,dark,dark,maindark,1,727.0,223.205,29.682,1018.5,1023.4,0.0,1000.0,obsend,1020.0,1023.4,942.6,999.3,dark,0.85,20210606
1219,main,dark,dark,maindark,1,1067.8,239.139,15.515,1010.9,1048.9,0.0,1000.0,obsend,1038.3,1048.9,973.7,867.2,dark,0.85,20210606
1239,main,dark,dark,maindark,1,876.8,229.713,31.034,1004.1,1094.5,0.0,1000.0,obsend,1069.3,1094.5,989.2,898.2,dark,0.85,20210606
1230,main,dark,dark,maindark,1,850.7,224.19,26.437,1015.0,1118.2,0.0,1000.0,obsend,1100.1,1118.2,1007.5,921.0,dark,0.85,20210606
1200,main,dark,dark,maindark,1,876.3,227.758,25.487,1015.3,1089.7,0.0,1000.0,obsend,1056.1,1089.7,968.4,821.9,dark,0.85,20210606
21195,main,bright,bright,mainbright,1,285.6,216.949,36.805,191.6,208.1,0.0,180.0,obsend,209.3,214.4,208.1,150.2,bright,0.85,20210606
2163,main,dark,dark,maindark,1,838.9,212.778,37.36,1016.5,990.3,0.0,1000.0,obsend,1000.3,990.3,939.5,1015.7,dark,0.85,20210606
2197,main,dark,dark,maindark,1,753.7,215.646,31.119,1023.8,985.0,0.0,1000.0,obsend,992.7,985.0,926.0,1019.3,dark,0.85,20210606
2203,main,dark,dark,maindark,1,778.7,219.456,30.463,1020.7,1038.8,0.0,1000.0,obsend,1042.6,1038.8,967.2,1001.5,dark,0.85,20210606
1395,main,dark,dark,maindark,1,848.6,257.599,22.069,1014.5,1129.2,0.0,1000.0,obsend,1099.9,1129.2,1012.5,1014.5,dark,0.85,20210606
1882,main,dark,dark,maindark,2,2219.3,272.225,34.176,1001.6,1075.3,0.0,1000.0,obsend,1049.1,1075.3,1018.6,834.1,dark,0.85,20210606
1246,main,dark,dark,maindark,1,1052.6,234.764,23.361,1006.7,1112.4,0.0,1000.0,obsend,1084.3,1112.4,1002.5,871.6,dark,0.85,20210606
1387,main,dark,dark,maindark,1,989.2,257.381,18.738,1008.1,1091.2,0.0,1000.0,obsend,1064.3,1091.2,981.7,886.4,dark,0.85,20210606
1117,main,dark,dark,maindark,2,2167.9,206.266,2.171,1004.9,1022.7,0.0,1000.0,obsend,1079.6,1022.7,1081.6,1004.4,dark,0.85,20210606
1222,main,dark,dark,maindark,1,1033.4,238.131,22.122,1003.5,1057.2,0.0,1000.0,obsend,1039.1,1057.2,965.6,834.7,dark,0.85,20210606
21163,main,bright,bright,mainbright,1,706.8,212.778,37.36,183.2,208.8,0.0,180.0,obsend,205.7,201.3,208.8,137.2,bright,0.85,20210607
21197,main,bright,bright,mainbright,1,653.7,215.646,31.119,182.2,209.8,0.0,180.0,obsend,207.5,200.7,209.8,139.3,bright,0.85,20210607
20077,main,bright,bright,mainbright,1,776.6,320.38,14.423,185.0,230.3,0.0,180.0,obsend,231.2,241.1,230.3,129.7,bright,0.85,20210607
20076,main,bright,bright,mainbright,1,402.5,322.026,17.362,187.1,224.3,0.0,180.0,obsend,227.0,237.6,224.3,134.1,bright,0.85,20210607
1247,main,dark,dark,maindark,1,876.6,241.733,20.776,1010.7,1182.1,0.0,1000.0,obsend,1169.7,1182.1,1066.6,1110.0,dark,0.85,20210608
20107,main,bright,bright,mainbright,1,1087.4,222.08,-5.859,182.9,236.3,0.0,180.0,obsend,235.2,237.6,236.3,116.8,bright,0.85,20210608
